"ID1","Topic1","ID2","Topic2","Count"
142180,"postgresql",136352,"i'd",6
136086,"ror",136352,"i'd",12
156351,"rowell",136352,"i'd",91
136566,"shapiro",136352,"i'd",10
156242,"shrestha",136352,"i'd",37
158792,"starbuck",136352,"i'd",98
156257,"webapp",136352,"i'd",9
137070,"100",156236,"i’m",15
140143,"10am",156236,"i’m",7
148722,"110",156236,"i’m",10
136685,"175",156236,"i’m",8
136509,"1996",156236,"i’m",8
156266,"1st",156236,"i’m",10
136389,"2016",156236,"i’m",864
156226,"2017",156236,"i’m",574
156425,"273",156236,"i’m",9
143082,"3.0",156236,"i’m",15
139520,"30 days",156236,"i’m",9
137901,"400",156236,"i’m",12
144145,"6th ave",156236,"i’m",31
141264,"847",156236,"i’m",8
137143,"9am",156236,"i’m",11
136114,"adding",156236,"i’m",22
156466,"andrew goldberg",156236,"i’m",36
156386,"andrew weiss",156236,"i’m",9
137960,"answered",156236,"i’m",6
137098,"anymore",156236,"i’m",6
137553,"april 1st",156236,"i’m",6
136435,"asap",156236,"i’m",26
137519,"aug 11",156236,"i’m",9
139609,"aug 24",156236,"i’m",10
140968,"aug 3",156236,"i’m",11
139610,"august 24",156236,"i’m",7
156246,"aws",156236,"i’m",35
136207,"backend",156236,"i’m",13
151417,"bioinformatics",156236,"i’m",12
156234,"bitbucket",156236,"i’m",8
158334,"Bryan Starbuck",156236,"i’m",145
156447,"bryon",156236,"i’m",11
136716,"btw",156236,"i’m",11
156375,"callback",156236,"i’m",7
137202,"clicking",156236,"i’m",54
150395,"comcast",156236,"i’m",57
156235,"cto",156236,"i’m",289
158262,"database",156236,"i’m",44
136324,"deployed",156236,"i’m",15
136257,"devkota",156236,"i’m",143
156439,"dialer",156236,"i’m",15
136621,"discussed",156236,"i’m",11
137361,"dnc",156236,"i’m",11
142185,"dns",156236,"i’m",10
156622,"dob",156236,"i’m",8
156243,"don’t",156236,"i’m",122
143461,"downloaded",156236,"i’m",21
138264,"encrypted",156236,"i’m",87
145452,"eng",156236,"i’m",40
156328,"etan",156236,"i’m",135
141503,"experimenting",156236,"i’m",10
136520,"ext",156236,"i’m",19
147757,"extracting",156236,"i’m",10
142642,"february 15",156236,"i’m",6
143334,"february 23",156236,"i’m",15
136218,"feedback",156236,"i’m",18
153320,"filtering",156236,"i’m",8
158780,"firewall",156236,"i’m",20
150019,"ftp",156236,"i’m",81
149586,"ftp server",156236,"i’m",23
156346,"ftp site",156236,"i’m",11
141181,"functionality",156236,"i’m",14
158295,"fwd",156236,"i’m",16
140451,"gagan",156236,"i’m",92
156229,"google",156236,"i’m",11
142951,"google analytics",156236,"i’m",9
136181,"having",156236,"i’m",49
156633,"hii",156236,"i’m",10
155496,"hipaa",156236,"i’m",11
136091,"honeybadger",156236,"i’m",7
137811,"i.e",156236,"i’m",11
136352,"i'd",156236,"i’m",26
156236,"i’m",156236,"i’m",197
141554,"ids",156236,"i’m",24
156296,"incontact",156236,"i’m",95
143414,"invision",156236,"i’m",11
141183,"ios",156236,"i’m",32
136388,"iphone",156236,"i’m",8
156363,"isakov",156236,"i’m",80
156269,"json",156236,"i’m",101
138336,"jul 28",156236,"i’m",13
144195,"july 28",156236,"i’m",6
143483,"june 1st",156236,"i’m",14
139357,"june 21",156236,"i’m",9
143712,"june 22",156236,"i’m",16
156416,"june 29",156236,"i’m",12
156345,"justin mcdonald",156236,"i’m",171
156430,"lookup",156236,"i’m",10
136304,"maharjan",156236,"i’m",61
140756,"march 11",156236,"i’m",30
143523,"may 16",156236,"i’m",16
143317,"may 17",156236,"i’m",17
138138,"may 18",156236,"i’m",8
137862,"may 1st",156236,"i’m",40
141236,"may 30",156236,"i’m",81
156475,"mcdonald",156236,"i’m",11
156412,"monit",156236,"i’m",17
152591,"nirajan",156236,"i’m",46
137139,"nov",156236,"i’m",8
141531,"october 11",156236,"i’m",13
140699,"october 19",156236,"i’m",13
138536,"october 31",156236,"i’m",6
156352,"paulus",156236,"i’m",232
136879,"pokharel",156236,"i’m",30
136821,"pokhrel",156236,"i’m",6
156261,"postgres",156236,"i’m",7
142180,"postgresql",156236,"i’m",17
136447,"preventing",156236,"i’m",9
143187,"redmond",156236,"i’m",7
156499,"reierson",156236,"i’m",14
158793,"roshan",156236,"i’m",13
156351,"rowell",156236,"i’m",362
151965,"runscope",156236,"i’m",13
139147,"san francisco ca",156236,"i’m",12
136275,"saroj",156236,"i’m",140
156424,"schaumburg",156236,"i’m",8
149935,"scoreboard",156236,"i’m",9
137085,"sean",156236,"i’m",28
145235,"security",156236,"i’m",14
143302,"september 29",156236,"i’m",10
142871,"september 30",156236,"i’m",21
153316,"sftp",156236,"i’m",34
136566,"shapiro",156236,"i’m",87
156242,"shrestha",156236,"i’m",347
136173,"skype",156236,"i’m",20
146927,"ssl",156236,"i’m",6
156833,"ssn",156236,"i’m",9
156348,"st cloud mn",156236,"i’m",56
158792,"starbuck",156236,"i’m",965
136180,"startups",156236,"i’m",6
140180,"sweeney",156236,"i’m",41
156611,"tcp connection",156236,"i’m",18
156359,"tcpa",156236,"i’m",14
136276,"uploaded",156236,"i’m",17
156549,"utm campaign",156236,"i’m",7
156550,"utm content",156236,"i’m",7
156548,"utm medium",156236,"i’m",7
156547,"utm source",156236,"i’m",9
156551,"utm term",156236,"i’m",7
156579,"uwo",156236,"i’m",13
136394,"we'd",156236,"i’m",6
156332,"westover",156236,"i’m",24
149376,"whitelist",156236,"i’m",6
156417,"whitepages",156236,"i’m",14
137427,"1.5",141554,"ids",6
156266,"1st",141554,"ids",97
136389,"2016",141554,"ids",267
156226,"2017",141554,"ids",42
141774,"2nd half",141554,"ids",66
137901,"400",141554,"ids",6
136114,"adding",141554,"ids",12
157629,"april 2nd",141554,"ids",17
136435,"asap",141554,"ids",8
158334,"Bryan Starbuck",141554,"ids",19
137202,"clicking",141554,"ids",27
156235,"cto",141554,"ids",41
136324,"deployed",141554,"ids",8
136257,"devkota",141554,"ids",29
156439,"dialer",141554,"ids",12
136621,"discussed",141554,"ids",6
156243,"don’t",141554,"ids",30
145452,"eng",141554,"ids",193
156328,"etan",141554,"ids",23
156249,"feb",141554,"ids",105
142642,"february 15",141554,"ids",7
140451,"gagan",141554,"ids",6
136181,"having",141554,"ids",6
137811,"i.e",141554,"ids",8
156236,"i’m",141554,"ids",24
141554,"ids",141554,"ids",36
156296,"incontact",141554,"ids",38
156269,"json",141554,"ids",33
143483,"june 1st",141554,"ids",50
139429,"june 26",141554,"ids",6
156345,"justin mcdonald",141554,"ids",18
136226,"linkedin",141554,"ids",12
156430,"lookup",141554,"ids",6
136304,"maharjan",141554,"ids",17
148510,"may 2nd",141554,"ids",13
156475,"mcdonald",141554,"ids",12
152591,"nirajan",141554,"ids",12
137139,"nov",141554,"ids",18
137623,"oct",141554,"ids",32
141531,"october 11",141554,"ids",9
140699,"october 19",141554,"ids",13
156352,"paulus",141554,"ids",24
136879,"pokharel",141554,"ids",9
136821,"pokhrel",141554,"ids",15
156351,"rowell",141554,"ids",40
151965,"runscope",141554,"ids",17
136275,"saroj",141554,"ids",34
142871,"september 30",141554,"ids",6
136566,"shapiro",141554,"ids",25
156242,"shrestha",141554,"ids",161
158792,"starbuck",141554,"ids",251
158544,"svc",141554,"ids",10
138672,"10 minutes",156296,"incontact",9
137070,"100",156296,"incontact",13
148722,"110",156296,"incontact",11
150575,"195",156296,"incontact",25
138527,"1pm",156296,"incontact",8
156266,"1st",156296,"incontact",171
136335,"2015",156296,"incontact",6
136389,"2016",156296,"incontact",1744
156226,"2017",156296,"incontact",749
151256,"256",156296,"incontact",33
141774,"2nd half",156296,"incontact",184
139520,"30 days",156296,"incontact",6
138617,"303",156296,"incontact",60
137369,"350",156296,"incontact",60
137901,"400",156296,"incontact",25
136270,"520",156296,"incontact",25
156464,"6800",156296,"incontact",49
156463,"867",156296,"incontact",49
156462,"954",156296,"incontact",49
136114,"adding",156296,"incontact",11
156466,"andrew goldberg",156296,"incontact",126
156386,"andrew weiss",156296,"incontact",6
137960,"answered",156296,"incontact",7
156302,"apac",156296,"incontact",54
137553,"april 1st",156296,"incontact",32
157629,"april 2nd",156296,"incontact",27
136435,"asap",156296,"incontact",23
139372,"aug",156296,"incontact",8
152149,"aug 17",156296,"incontact",14
154214,"auth",156296,"incontact",6
156246,"aws",156296,"incontact",17
158794,"axosoft",156296,"incontact",10
149320,"backup",156296,"incontact",29
156422,"bhishma",156296,"incontact",28
151417,"bioinformatics",156296,"incontact",11
136241,"blog",156296,"incontact",206
156309,"broadsoft",156296,"incontact",36
158334,"Bryan Starbuck",156296,"incontact",229
136716,"btw",156296,"incontact",10
156375,"callback",156296,"incontact",17
149652,"caller id",156296,"incontact",30
150395,"comcast",156296,"incontact",6
142874,"crm",156296,"incontact",9
156235,"cto",156296,"incontact",322
158262,"database",156296,"incontact",37
156301,"ddos attack",156296,"incontact",20
156830,"dec",156296,"incontact",53
138982,"december 15",156296,"incontact",29
136324,"deployed",156296,"incontact",15
136257,"devkota",156296,"incontact",153
141013,"dialed",156296,"incontact",18
156439,"dialer",156296,"incontact",1243
137361,"dnc",156296,"incontact",123
142185,"dns",156296,"incontact",10
156243,"don’t",156296,"incontact",141
143461,"downloaded",156296,"incontact",23
150689,"emea",156296,"incontact",54
145452,"eng",156296,"incontact",645
158462,"entered",156296,"incontact",9
156328,"etan",156296,"incontact",53
141503,"experimenting",156296,"incontact",10
136520,"ext",156296,"incontact",33
147757,"extracting",156296,"incontact",12
156249,"feb",156296,"incontact",42
136218,"feedback",156296,"incontact",83
153320,"filtering",156296,"incontact",7
156765,"fomo",156296,"incontact",9
150019,"ftp",156296,"incontact",26
141181,"functionality",156296,"incontact",18
158295,"fwd",156296,"incontact",23
136119,"fyi",156296,"incontact",8
140451,"gagan",156296,"incontact",181
140374,"goldberg",156296,"incontact",82
136181,"having",156296,"incontact",50
156633,"hii",156296,"incontact",24
136095,"hostname",156296,"incontact",6
136352,"i'd",156296,"incontact",24
156236,"i’m",156296,"incontact",95
141554,"ids",156296,"incontact",38
156296,"incontact",156296,"incontact",565
141183,"ios",156296,"incontact",195
156363,"isakov",156296,"incontact",72
156467,"jason edwards",156296,"incontact",79
156269,"json",156296,"incontact",23
139786,"jul 27",156296,"incontact",43
138336,"jul 28",156296,"incontact",17
146132,"july 27",156296,"incontact",17
144195,"july 28",156296,"incontact",20
143483,"june 1st",156296,"incontact",69
139429,"june 26",156296,"incontact",32
156345,"justin mcdonald",156296,"incontact",1162
156468,"kicked out",156296,"incontact",79
139809,"lamichhane",156296,"incontact",28
158471,"lte",156296,"incontact",6
136304,"maharjan",156296,"incontact",131
140756,"march 11",156296,"incontact",30
143317,"may 17",156296,"incontact",13
138138,"may 18",156296,"incontact",16
137862,"may 1st",156296,"incontact",142
156311,"may 25th",156296,"incontact",26
148510,"may 2nd",156296,"incontact",154
141236,"may 30",156296,"incontact",36
156475,"mcdonald",156296,"incontact",88
136326,"microsoft",156296,"incontact",18
152591,"nirajan",156296,"incontact",35
137139,"nov",156296,"incontact",61
140446,"nov 22",156296,"incontact",238
140447,"november 22",156296,"incontact",1175
137623,"oct",156296,"incontact",43
142763,"oct 26",156296,"incontact",6
140508,"october 26",156296,"incontact",7
138536,"october 31",156296,"incontact",35
156352,"paulus",156296,"incontact",1576
136879,"pokharel",156296,"incontact",22
136821,"pokhrel",156296,"incontact",56
142584,"popup",156296,"incontact",11
156261,"postgres",156296,"incontact",25
142180,"postgresql",156296,"incontact",18
156499,"reierson",156296,"incontact",10
151348,"rollback",156296,"incontact",64
158793,"roshan",156296,"incontact",91
156351,"rowell",156296,"incontact",522
156465,"sabath",156296,"incontact",743
136275,"saroj",156296,"incontact",262
150147,"sbc",156296,"incontact",36
137085,"sean",156296,"incontact",12
145235,"security",156296,"incontact",11
156444,"sep",156296,"incontact",40
139474,"september 15",156296,"incontact",6
143302,"september 29",156296,"incontact",6
142871,"september 30",156296,"incontact",15
136566,"shapiro",156296,"incontact",58
156242,"shrestha",156296,"incontact",181
149151,"softphone",156296,"incontact",85
156307,"sonus",156296,"incontact",36
158792,"starbuck",156296,"incontact",1140
156442,"stat",156296,"incontact",40
138498,"sushil",156296,"incontact",66
156607,"synch",156296,"incontact",64
156611,"tcp connection",156296,"incontact",8
142930,"timeout",156296,"incontact",17
156577,"timeouts",156296,"incontact",15
142622,"timestamp",156296,"incontact",9
142995,"timezone",156296,"incontact",6
136276,"uploaded",156296,"incontact",21
136213,"username",156296,"incontact",15
156547,"utm source",156296,"incontact",9
156579,"uwo",156296,"incontact",11
142941,"voip",156296,"incontact",46
136394,"we'd",156296,"incontact",85
156332,"westover",156296,"incontact",56
156443,"westy",156296,"incontact",20
156266,"1st",143414,"invision",63
136389,"2016",143414,"invision",60
141774,"2nd half",143414,"invision",52
136114,"adding",143414,"invision",14
158334,"Bryan Starbuck",143414,"invision",18
142874,"crm",143414,"invision",28
156830,"dec",143414,"invision",124
157177,"dkim",143414,"invision",14
145452,"eng",143414,"invision",104
156328,"etan",143414,"invision",62
136142,"facebook",143414,"invision",15
136218,"feedback",143414,"invision",27
156236,"i’m",143414,"invision",11
143414,"invision",143414,"invision",45
139786,"jul 27",143414,"invision",12
138336,"jul 28",143414,"invision",17
146132,"july 27",143414,"invision",11
156345,"justin mcdonald",143414,"invision",19
140756,"march 11",143414,"invision",6
156475,"mcdonald",143414,"invision",30
156352,"paulus",143414,"invision",11
156351,"rowell",143414,"invision",11
136566,"shapiro",143414,"invision",42
156242,"shrestha",143414,"invision",18
142865,"spf",143414,"invision",14
158792,"starbuck",143414,"invision",36
156359,"tcpa",143414,"invision",11
136335,"2015",141183,"ios",20
136389,"2016",141183,"ios",914
156226,"2017",141183,"ios",211
141774,"2nd half",141183,"ios",9
138617,"303",141183,"ios",20
137369,"350",141183,"ios",20
136575,"3rd",141183,"ios",10
137901,"400",141183,"ios",8
136270,"520",141183,"ios",8
156464,"6800",141183,"ios",16
144145,"6th ave",141183,"ios",11
156463,"867",141183,"ios",16
156462,"954",141183,"ios",16
136114,"adding",141183,"ios",20
156466,"andrew goldberg",141183,"ios",61
156386,"andrew weiss",141183,"ios",16
137960,"answered",141183,"ios",7
157629,"april 2nd",141183,"ios",21
136435,"asap",141183,"ios",9
152149,"aug 17",141183,"ios",30
144992,"aug 19",141183,"ios",10
140968,"aug 3",141183,"ios",9
152063,"aug 9",141183,"ios",11
156246,"aws",141183,"ios",23
136207,"backend",141183,"ios",7
156175,"bellevue",141183,"ios",14
158334,"Bryan Starbuck",141183,"ios",128
156375,"callback",141183,"ios",10
149652,"caller id",141183,"ios",10
148696,"capistrano",141183,"ios",27
150395,"comcast",141183,"ios",13
137356,"criteria",141183,"ios",13
136162,"css",141183,"ios",6
156235,"cto",141183,"ios",151
158262,"database",141183,"ios",43
138982,"december 15",141183,"ios",80
136324,"deployed",141183,"ios",37
136257,"devkota",141183,"ios",89
156439,"dialer",141183,"ios",440
156622,"dob",141183,"ios",16
156243,"don’t",141183,"ios",66
137487,"dont",141183,"ios",10
143461,"downloaded",141183,"ios",6
145452,"eng",141183,"ios",25
156328,"etan",141183,"ios",33
142642,"february 15",141183,"ios",15
136218,"feedback",141183,"ios",43
153320,"filtering",141183,"ios",6
158780,"firewall",141183,"ios",14
150019,"ftp",141183,"ios",14
158295,"fwd",141183,"ios",16
140451,"gagan",141183,"ios",40
140374,"goldberg",141183,"ios",37
145982,"google play",141183,"ios",6
136181,"having",141183,"ios",11
142604,"hellosign",141183,"ios",10
156633,"hii",141183,"ios",20
155496,"hipaa",141183,"ios",13
137060,"html",141183,"ios",6
137811,"i.e",141183,"ios",6
156236,"i’m",141183,"ios",32
156296,"incontact",141183,"ios",195
141183,"ios",141183,"ios",150
136388,"iphone",141183,"ios",11
156467,"jason edwards",141183,"ios",34
136233,"javascript",141183,"ios",6
156269,"json",141183,"ios",17
156345,"justin mcdonald",141183,"ios",518
156468,"kicked out",141183,"ios",35
136786,"linux",141183,"ios",6
158471,"lte",141183,"ios",15
136304,"maharjan",141183,"ios",30
143523,"may 16",141183,"ios",24
143317,"may 17",141183,"ios",10
141236,"may 30",141183,"ios",25
156475,"mcdonald",141183,"ios",18
143028,"mysql",141183,"ios",9
142931,"nginx",141183,"ios",12
140446,"nov 22",141183,"ios",102
140447,"november 22",141183,"ios",436
156352,"paulus",141183,"ios",546
156261,"postgres",141183,"ios",21
142180,"postgresql",141183,"ios",6
156245,"rds",141183,"ios",16
156499,"reierson",141183,"ios",31
156258,"repo",141183,"ios",33
136086,"ror",141183,"ios",14
158793,"roshan",141183,"ios",42
156351,"rowell",141183,"ios",362
156465,"sabath",141183,"ios",270
136275,"saroj",141183,"ios",72
145235,"security",141183,"ios",19
136566,"shapiro",141183,"ios",15
138439,"sharma",141183,"ios",38
156242,"shrestha",141183,"ios",70
136165,"sidekiq",141183,"ios",7
149151,"softphone",141183,"ios",16
146927,"ssl",141183,"ios",7
156348,"st cloud mn",141183,"ios",18
158792,"starbuck",141183,"ios",542
156250,"startup",141183,"ios",8
138498,"sushil",141183,"ios",35
140180,"sweeney",141183,"ios",15
141388,"the r",141183,"ios",8
142930,"timeout",141183,"ios",13
136276,"uploaded",141183,"ios",8
143784,"user id",141183,"ios",6
136394,"we'd",141183,"ios",36
156257,"webapp",141183,"ios",10
149376,"whitelist",141183,"ios",12
